Country,Country Group,Region,Population,Note,Year,Romanization,Index,Name Group,Gender,Localized Name,Romanized Name
RS,1,,General population,,2011,O,7,O-RS-1-M-7,M,Марко,Marko
RS,1,,General population,,2011,O,8,O-RS-1-M-8,M,Горан,Goran
RS,1,,General population,,2011,O,9,O-RS-1-M-9,M,Душан,Dušan
RS,1,,General population,,2011,O,10,O-RS-1-M-10,M,Дејан,Dejan
RU,1,,,Official civil registry figures,2012,O,1,O-RU-1-F-1,F,Анастасия,Anastasia
RU,1,,,Official civil registry figures,2012,O,2,O-RU-1-F-2,F,Елена,Yelena
RU,1,,,Official civil registry figures,2012,O,3,O-RU-1-F-3,F,Ольга,Olga
RU,1,,,Official civil registry figures,2012,O,4,O-RU-1-F-4,F,Наталья,Natalia
RU,1,,,Official civil registry figures,2012,O,5,O-RU-1-F-5,F,Екатерина,Yekaterina
RU,1,,,Official civil registry figures,2012,O,6,O-RU-1-F-6,F,Анна,Anna
RU,1,,,Official civil registry figures,2012,O,7,O-RU-1-F-7,F,Татьяна,Tatiana
RU,1,,,Official civil registry figures,2012,O,8,O-RU-1-F-8,F,Мария,Maria
RU,1,,,Official civil registry figures,2012,O,9,O-RU-1-F-9,F,Ирина,Irina
RU,1,,,Official civil registry figures,2012,O,10,O-RU-1-F-10,F,Юлия,Yulia
RU,1,,,Official civil registry figures,2012,O,1,O-RU-1-M-1,M,Александр,Alexander
RU,1,,,Official civil registry figures,2012,O,2,O-RU-1-M-2,M,Сергей,Sergei
RU,1,,,Official civil registry figures,2012,O,3,O-RU-1-M-3,M,Дмитрий,Dmitry
RU,1,,,Official civil registry figures,2012,O,4,O-RU-1-M-4,M,Андрей,Andrei
RU,1,,,Official civil registry figures,2012,O,5,O-RU-1-M-5,M,Алексей,Alexey
RU,1,,,Official civil registry figures,2012,O,6,O-RU-1-M-6,M,Максим,Maxim
RU,1,,,Official civil registry figures,2012,O,7,O-RU-1-M-7,M,Евгений,Evgeny
RU,1,,,Official civil registry figures,2012,O,8,O-RU-1-M-8,M,Иван,Ivan
RU,1,,,Official civil registry figures,2012,O,9,O-RU-1-M-9,M,Михаил,Mikhail
RU,1,,,Official civil registry figures,2012,O,10,O-RU-1-M-10,M,Артём,Artyom
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,1,O-RU-2-F-1,F,София,Sofiya
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,2,O-RU-2-F-2,F,Мария,Mariya
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,3,O-RU-2-F-3,F,Анна,Anna
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,4,O-RU-2-F-4,F,Алиса,Alisa
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,5,O-RU-2-F-5,F,Ева,Eva
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,6,O-RU-2-F-6,F,Виктория,Viktoriya
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,7,O-RU-2-F-7,F,Полина,Polina
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,8,O-RU-2-F-8,F,Александра,Alexandra
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,9,O-RU-2-F-9,F,Елизавета,Elizaveta
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,10,O-RU-2-F-10,F,Варвара,Varvara
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,1,O-RU-2-M-1,M,Александр,Alexander
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,2,O-RU-2-M-2,M,Михаил,Mikhail
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,3,O-RU-2-M-3,M,Максим,Maxim
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,4,O-RU-2-M-4,M,Лев,Lev
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,5,O-RU-2-M-5,M,Артём,Artyom
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,6,O-RU-2-M-6,M,Марк,Mark
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,7,O-RU-2-M-7,M,Иван,Ivan
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,8,O-RU-2-M-8,M,Дмитрий,Dmitry
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,9,O-RU-2-M-9,M,Матвей,Matvey
RU,2,Moscow,Babies born,Official civil registry figures,2021,O,10,O-RU-2-M-10,M,Даниил,Daniil
TW,1,,,Census,2010,O,1,O-TW-1-F-1,F,淑芬,Shu-fen
TW,1,,,Census,2010,O,2,O-TW-1-F-2,F,淑惠,Shu-hui
TW,1,,,Census,2010,O,3,O-TW-1-F-3,F,美玲,Mei-ling
TW,1,,,Census,2010,O,4,O-TW-1-F-4,F,雅婷,Ya-ting
TW,1,,,Census,2010,O,5,O-TW-1-F-5,F,美惠,Mei-hui
TW,1,,,Census,2010,O,6,O-TW-1-F-6,F,麗華,Li-hua
TW,1,,,Census,2010,O,7,O-TW-1-F-7,F,淑娟,Shu-chuan
TW,1,,,Census,2010,O,8,O-TW-1-F-8,F,淑貞,Shu-chen
TW,1,,,Census,2010,O,9,O-TW-1-F-9,F,怡君,I-chun
TW,1,,,Census,2010,O,10,O-TW-1-F-10,F,淑華,Shu-hua
TW,1,,,Census,2010,O,1,O-TW-1-M-1,M,家豪,Chia-hao
TW,1,,,Census,2010,O,2,O-TW-1-M-2,M,志明,Chih-ming
TW,1,,,Census,2010,O,3,O-TW-1-M-3,M,俊傑,Chun-chieh
TW,1,,,Census,2010,O,4,O-TW-1-M-4,M,建宏,Chien-hung
TW,1,,,Census,2010,O,5,O-TW-1-M-5,M,俊宏,Chun-hung
TW,1,,,Census,2010,O,6,O-TW-1-M-6,M,志豪,Chih-hao
TW,1,,,Census,2010,O,7,O-TW-1-M-7,M,志偉,Chih-wei
TW,1,,,Census,2010,O,8,O-TW-1-M-8,M,文雄,Wen-Hsiung
TW,1,,,Census,2010,O,9,O-TW-1-M-9,M,金龍,Chin-lung
TW,1,,,Census,2010,O,10,O-TW-1-M-10,M,志強,Chih-chiang
JP,1,,,,2022,M,1,M-JP-1-M-1,M,蒼,Aoi
JP,1,,,,2022,M,1,M-JP-1-M-1,M,蒼,Sō
JP,1,,,,2022,M,1,M-JP-1-M-1,M,蒼,Ao
JP,1,,,,2022,M,2,M-JP-1-M-2,M,凪,Nagi
JP,1,,,,2022,M,2,M-JP-1-M-2,M,凪,Nagisa
JP,1,,,,2022,M,3,M-JP-1-M-3,M,蓮,Ren
JP,1,,,,2022,M,4,M-JP-1-M-4,M,陽翔,Haruto
JP,1,,,,2022,M,4,M-JP-1-M-4,M,陽翔,Hinato
JP,1,,,,2022,M,5,M-JP-1-M-5,M,湊,Minato
JP,1,,,,2022,M,6,M-JP-1-M-6,M,颯真,Sōma
JP,1,,,,2022,M,6,M-JP-1-M-6,M,颯真,Fūma
JP,1,,,,2022,M,7,M-JP-1-M-7,M,碧,Ao
JP,1,,,,2022,M,7,M-JP-1-M-7,M,碧,Aoi
JP,1,,,,2022,M,8,M-JP-1-M-8,M,樹,Itsuki
JP,1,,,,2022,M,8,M-JP-1-M-8,M,樹,Tatsuki
JP,1,,,,2022,M,9,M-JP-1-M-9,M,大和,Yamato
JP,1,,,,2022,M,10,M-JP-1-M-10,M,悠真,Yūma
JP,1,,,,2022,M,10,M-JP-1-M-10,M,悠真,Haruma
JP,1,,,,2022,M,11,M-JP-1-M-11,M,暖,Dan
JP,1,,,,2022,M,11,M-JP-1-M-11,M,暖,Haru
JP,1,,,,2022,M,1,M-JP-1-F-1,F,陽葵,Himari
JP,1,,,,2022,M,1,M-JP-1-F-1,F,陽葵,Hinata
JP,1,,,,2022,M,1,M-JP-1-F-1,F,陽葵,Hina
JP,1,,,,2022,M,2,M-JP-1-F-2,F,凛,Rin
JP,1,,,,2022,M,3,M-JP-1-F-3,F,詩,Uta
JP,1,,,,2022,M,4,M-JP-1-F-4,F,陽菜,Hina
JP,1,,,,2022,M,4,M-JP-1-F-4,F,陽菜,Haruna
JP,1,,,,2022,M,5,M-JP-1-F-5,F,結菜,Yuina
JP,1,,,,2022,M,5,M-JP-1-F-5,F,結菜,Yuna
JP,1,,,,2022,M,5,M-JP-1-F-5,F,結菜,Yūna
JP,1,,,,2022,M,6,M-JP-1-F-6,F,杏,An
JP,1,,,,2022,M,6,M-JP-1-F-6,F,杏,Anzu
JP,1,,,,2022,M,7,M-JP-1-F-7,F,澪,Mio
JP,1,,,,2022,M,7,M-JP-1-F-7,F,澪,Rei
JP,1,,,,2022,M,8,M-JP-1-F-8,F,結愛,Yua
JP,1,,,,2022,M,9,M-JP-1-F-9,F,芽依,Mei
JP,1,,,,2022,M,10,M-JP-1-F-10,F,莉子,Riko
JP,1,,,,2022,M,11,M-JP-1-F-11,F,さくら,Sakura
JP,1,,,,2022,M,12,M-JP-1-F-12,F,咲茉,Ema
VN,1,,,0.049,2024,N,1,N-VN-1-M-1,M,Huy,Huy
VN,1,,,0.042,2024,N,2,N-VN-1-M-2,M,Khang,Khang
VN,1,,,0.041,2024,N,3,N-VN-1-M-3,M,Bảo,Bảo
VN,1,,,0.03,2024,N,4,N-VN-1-M-4,M,Minh,Minh
VN,1,,,0.029,2024,N,5,N-VN-1-M-5,M,Phúc,Phúc
VN,1,,,0.027,2024,N,6,N-VN-1-M-6,M,Anh,Anh
VN,1,,,0.026,2024,N,7,N-VN-1-M-7,M,Khoa,Khoa
VN,1,,,0.025,2024,N,8,N-VN-1-M-8,M,Phát,Phát
VN,1,,,0.025,2024,N,9,N-VN-1-M-9,M,Đạt,Đạt
VN,1,,,0.022,2024,N,10,N-VN-1-M-10,M,Khôi,Khôi
VN,1,,,0.02,2024,N,11,N-VN-1-M-11,M,Long,Long
VN,1,,,0.019,2024,N,12,N-VN-1-M-12,M,Nam,Nam
VN,1,,,0.018,2024,N,13,N-VN-1-M-13,M,Duy,Duy
VN,1,,,0.017,2024,N,14,N-VN-1-M-14,M,Quân,Quân
VN,1,,,0.017,2024,N,15,N-VN-1-M-15,M,Kiệt,Kiệt
VN,1,,,0.016,2024,N,16,N-VN-1-M-16,M,Thịnh,Thịnh
VN,1,,,0.015,2024,N,17,N-VN-1-M-17,M,Tuấn,Tuấn
VN,1,,,0.015,2024,N,18,N-VN-1-M-18,M,Hưng,Hưng
VN,1,,,0.015,2024,N,19,N-VN-1-M-19,M,Hoàng,Hoàng
VN,1,,,0.014,2024,N,20,N-VN-1-M-20,M,Hiếu,Hiếu
VN,1,,,0.014,2024,N,21,N-VN-1-M-21,M,Nhân,Nhân
VN,1,,,0.014,2024,N,22,N-VN-1-M-22,M,Trí,Trí
VN,1,,,0.013,2024,N,23,N-VN-1-M-23,M,Tài,Tài
VN,1,,,0.013,2024,N,24,N-VN-1-M-24,M,Phong,Phong
VN,1,,,0.012,2024,N,25,N-VN-1-M-25,M,Nguyên,Nguyên
VN,1,,,0.012,2024,N,26,N-VN-1-M-26,M,An,An
VN,1,,,0.012,2024,N,27,N-VN-1-M-27,M,Phú,Phú
VN,1,,,0.012,2024,N,28,N-VN-1-M-28,M,Thành,Thành
VN,1,,,0.011,2024,N,29,N-VN-1-M-29,M,Đức,Đức
VN,1,,,0.011,2024,N,30,N-VN-1-M-30,M,Dũng,Dũng
VN,1,,,0.01,2024,N,31,N-VN-1-M-31,M,Lộc,Lộc
VN,1,,,0.01,2024,N,32,N-VN-1-M-32,M,Khánh,Khánh
VN,1,,,0.01,2024,N,33,N-VN-1-M-33,M,Vinh,Vinh
VN,1,,,0.01,2024,N,34,N-VN-1-M-34,M,Tiến,Tiến
VN,1,,,0.009,2024,N,35,N-VN-1-M-35,M,Nghĩa,Nghĩa
VN,1,,,0.0089,2024,N,36,N-VN-1-M-36,M,Thiện,Thiện
VN,1,,,0.0088,2024,N,37,N-VN-1-M-37,M,Hào,Hào
VN,1,,,0.0084,2024,N,38,N-VN-1-M-38,M,Hải,Hải
VN,1,,,0.0083,2024,N,39,N-VN-1-M-39,M,Đăng,Đăng
VN,1,,,0.008,2024,N,40,N-VN-1-M-40,M,Quang,Quang
VN,1,,,0.0078,2024,N,41,N-VN-1-M-41,M,Lâm,Lâm
VN,1,,,0.0076,2024,N,42,N-VN-1-M-42,M,Nhật,Nhật
VN,1,,,0.0073,2024,N,43,N-VN-1-M-43,M,Trung,Trung
VN,1,,,0.0071,2024,N,44,N-VN-1-M-44,M,Thắng,Thắng
VN,1,,,0.0068,2024,N,45,N-VN-1-M-45,M,Tú,Tú
VN,1,,,0.0066,2024,N,46,N-VN-1-M-46,M,Hùng,Hùng
VN,1,,,0.0064,2024,N,47,N-VN-1-M-47,M,Tâm,Tâm
VN,1,,,0.0064,2024,N,48,N-VN-1-M-48,M,Sang,Sang
VN,1,,,0.0063,2024,N,49,N-VN-1-M-49,M,Sơn,Sơn
VN,1,,,0.0063,2024,N,50,N-VN-1-M-50,M,Thái,Thái
VN,1,,,0.0063,2024,N,51,N-VN-1-M-51,M,Cường,Cường
VN,1,,,0.0063,2024,N,52,N-VN-1-M-52,M,Vũ,Vũ
VN,1,,,0.0062,2024,N,53,N-VN-1-M-53,M,Toàn,Toàn
VN,1,,,0.0059,2024,N,54,N-VN-1-M-54,M,Ân,Ân
VN,1,,,0.0057,2024,N,55,N-VN-1-M-55,M,Thuận,Thuận
VN,1,,,0.0055,2024,N,56,N-VN-1-M-56,M,Bình,Bình
VN,1,,,0.0051,2024,N,57,N-VN-1-M-57,M,Trường,Trường
VN,1,,,0.005,2024,N,58,N-VN-1-M-58,M,Danh,Danh
VN,1,,,0.005,2024,N,59,N-VN-1-M-59,M,Kiên,Kiên
VN,1,,,0.0046,2024,N,60,N-VN-1-M-60,M,Phước,Phước
VN,1,,,0.0045,2024,N,61,N-VN-1-M-61,M,Thiên,Thiên
VN,1,,,0.0045,2024,N,62,N-VN-1-M-62,M,Tân,Tân
VN,1,,,0.0043,2024,N,63,N-VN-1-M-63,M,Việt,Việt
VN,1,,,0.0042,2024,N,64,N-VN-1-M-64,M,Khải,Khải
VN,1,,,0.0041,2024,N,65,N-VN-1-M-65,M,Tín,Tín
VN,1,,,0.0041,2024,N,66,N-VN-1-M-66,M,Dương,Dương
VN,1,,,0.004,2024,N,67,N-VN-1-M-67,M,Tùng,Tùng
VN,1,,,0.0039,2024,N,68,N-VN-1-M-68,M,Quý,Quý
VN,1,,,0.0039,2024,N,69,N-VN-1-M-69,M,Hậu,Hậu
VN,1,,,0.0039,2024,N,70,N-VN-1-M-70,M,Trọng,Trọng
VN,1,,,0.0034,2024,N,71,N-VN-1-M-71,M,Triết,Triết
VN,1,,,0.0033,2024,N,72,N-VN-1-M-72,M,Luân,Luân
VN,1,,,0.0033,2024,N,73,N-VN-1-M-73,M,Phương,Phương
VN,1,,,0.0031,2024,N,74,N-VN-1-M-74,M,Quốc,Quốc
VN,1,,,0.003,2024,N,75,N-VN-1-M-75,M,Thông,Thông
VN,1,,,0.0029,2024,N,76,N-VN-1-M-76,M,Khiêm,Khiêm
VN,1,,,0.0029,2024,N,77,N-VN-1-M-77,M,Hòa,Hòa
VN,1,,,0.0028,2024,N,78,N-VN-1-M-78,M,Thanh,Thanh
VN,1,,,0.0025,2024,N,79,N-VN-1-M-79,M,Tường,Tường
VN,1,,,0.0025,2024,N,80,N-VN-1-M-80,M,Kha,Kha
VN,1,,,0.0023,2024,N,81,N-VN-1-M-81,M,Vỹ,Vỹ
VN,1,,,0.0022,2024,N,82,N-VN-1-M-82,M,Bách,Bách
VN,1,,,0.0022,2024,N,83,N-VN-1-M-83,M,Khanh,Khanh
VN,1,,,0.0022,2024,N,84,N-VN-1-M-84,M,Mạnh,Mạnh
VN,1,,,0.0021,2024,N,85,N-VN-1-M-85,M,Lợi,Lợi
VN,1,,,0.002,2024,N,86,N-VN-1-M-86,M,Đại,Đại
VN,1,,,0.0019,2024,N,87,N-VN-1-M-87,M,Hiệp,Hiệp
VN,1,,,0.0019,2024,N,88,N-VN-1-M-88,M,Đông,Đông
VN,1,,,0.0018,2024,N,89,N-VN-1-M-89,M,Nhựt,Nhựt
VN,1,,,0.0018,2024,N,90,N-VN-1-M-90,M,Giang,Giang
VN,1,,,0.0017,2024,N,91,N-VN-1-M-91,M,Kỳ,Kỳ
VN,1,,,0.0017,2024,N,92,N-VN-1-M-92,M,Phi,Phi
VN,1,,,0.0017,2024,N,93,N-VN-1-M-93,M,Tấn,Tấn
VN,1,,,0.0016,2024,N,94,N-VN-1-M-94,M,Văn,Văn
VN,1,,,0.0016,2024,N,95,N-VN-1-M-95,M,Vương,Vương
VN,1,,,0.0015,2024,N,96,N-VN-1-M-96,M,Công,Công
VN,1,,,0.0015,2024,N,97,N-VN-1-M-97,M,Hiển,Hiển
VN,1,,,0.0014,2024,N,98,N-VN-1-M-98,M,Linh,Linh
VN,1,,,0.0014,2024,N,99,N-VN-1-M-99,M,Ngọc,Ngọc
VN,1,,,0.0014,2024,N,100,N-VN-1-M-100,M,Vĩ,Vĩ
VN,1,,,0.071,2024,N,1,N-VN-1-F-1,F,Anh,Anh
VN,1,,,0.057,2024,N,2,N-VN-1-F-2,F,Vy,Vy
VN,1,,,0.043,2024,N,3,N-VN-1-F-3,F,Ngọc,Ngọc
VN,1,,,0.042,2024,N,4,N-VN-1-F-4,F,Nhi,Nhi
VN,1,,,0.041,2024,N,5,N-VN-1-F-5,F,Hân,Hân
VN,1,,,0.041,2024,N,6,N-VN-1-F-6,F,Thư,Thư
VN,1,,,0.035,2024,N,7,N-VN-1-F-7,F,Linh,Linh
VN,1,,,0.031,2024,N,8,N-VN-1-F-8,F,Như,Như
VN,1,,,0.03,2024,N,9,N-VN-1-F-9,F,Ngân,Ngân
VN,1,,,0.021,2024,N,10,N-VN-1-F-10,F,Phương,Phương
VN,1,,,0.021,2024,N,11,N-VN-1-F-11,F,Thảo,Thảo
VN,1,,,0.021,2024,N,12,N-VN-1-F-12,F,My,My
VN,1,,,0.018,2024,N,13,N-VN-1-F-13,F,Trân,Trân
VN,1,,,0.018,2024,N,14,N-VN-1-F-14,F,Quỳnh,Quỳnh
VN,1,,,0.017,2024,N,15,N-VN-1-F-15,F,Nghi,Nghi
VN,1,,,0.017,2024,N,16,N-VN-1-F-16,F,Trang,Trang
VN,1,,,0.016,2024,N,17,N-VN-1-F-17,F,Trâm,Trâm
VN,1,,,0.016,2024,N,18,N-VN-1-F-18,F,An,An
VN,1,,,0.015,2024,N,19,N-VN-1-F-19,F,Thy,Thy
VN,1,,,0.015,2024,N,20,N-VN-1-F-20,F,Châu,Châu
VN,1,,,0.015,2024,N,21,N-VN-1-F-21,F,Trúc,Trúc
VN,1,,,0.014,2024,N,22,N-VN-1-F-22,F,Uyên,Uyên
VN,1,,,0.014,2024,N,23,N-VN-1-F-23,F,Yến,Yến
VN,1,,,0.012,2024,N,24,N-VN-1-F-24,F,Ý,Ý
VN,1,,,0.011,2024,N,25,N-VN-1-F-25,F,Tiên,Tiên
VN,1,,,0.011,2024,N,26,N-VN-1-F-26,F,Mai,Mai
VN,1,,,0.01,2024,N,27,N-VN-1-F-27,F,Hà,Hà
VN,1,,,0.01,2024,N,28,N-VN-1-F-28,F,Vân,Vân
VN,1,,,0.0093,2024,N,29,N-VN-1-F-29,F,Nguyên,Nguyên
VN,1,,,0.0089,2024,N,30,N-VN-1-F-30,F,Hương,Hương
VN,1,,,0.0078,2024,N,31,N-VN-1-F-31,F,Quyên,Quyên
VN,1,,,0.0077,2024,N,32,N-VN-1-F-32,F,Duyên,Duyên
VN,1,,,0.0076,2024,N,33,N-VN-1-F-33,F,Kim,Kim
VN,1,,,0.0075,2024,N,34,N-VN-1-F-34,F,Trinh,Trinh
VN,1,,,0.0075,2024,N,35,N-VN-1-F-35,F,Thanh,Thanh
VN,1,,,0.0072,2024,N,36,N-VN-1-F-36,F,Tuyền,Tuyền
VN,1,,,0.0072,2024,N,37,N-VN-1-F-37,F,Hằng,Hằng
VN,1,,,0.0068,2024,N,38,N-VN-1-F-38,F,Dương,Dương
VN,1,,,0.0064,2024,N,39,N-VN-1-F-39,F,Chi,Chi
VN,1,,,0.0063,2024,N,40,N-VN-1-F-40,F,Giang,Giang
VN,1,,,0.0062,2024,N,41,N-VN-1-F-41,F,Tâm,Tâm
VN,1,,,0.0061,2024,N,42,N-VN-1-F-42,F,Lam,Lam
VN,1,,,0.0056,2024,N,43,N-VN-1-F-43,F,Tú,Tú
VN,1,,,0.0055,2024,N,44,N-VN-1-F-44,F,Ánh,Ánh
VN,1,,,0.0055,2024,N,45,N-VN-1-F-45,F,Hiền,Hiền
VN,1,,,0.0053,2024,N,46,N-VN-1-F-46,F,Khánh,Khánh
VN,1,,,0.0053,2024,N,47,N-VN-1-F-47,F,Minh,Minh
VN,1,,,0.0052,2024,N,48,N-VN-1-F-48,F,Huyền,Huyền
VN,1,,,0.005,2024,N,49,N-VN-1-F-49,F,Thùy,Thùy
VN,1,,,0.0047,2024,N,50,N-VN-1-F-50,F,Vi,Vi
VN,1,,,0.0046,2024,N,51,N-VN-1-F-51,F,Ly,Ly
VN,1,,,0.0043,2024,N,52,N-VN-1-F-52,F,Dung,Dung
VN,1,,,0.0042,2024,N,53,N-VN-1-F-53,F,Nhung,Nhung
VN,1,,,0.0041,2024,N,54,N-VN-1-F-54,F,Phúc,Phúc
VN,1,,,0.0041,2024,N,55,N-VN-1-F-55,F,Lan,Lan
VN,1,,,0.0039,2024,N,56,N-VN-1-F-56,F,Phụng,Phụng
VN,1,,,0.0037,2024,N,57,N-VN-1-F-57,F,Ân,Ân
VN,1,,,0.0036,2024,N,58,N-VN-1-F-58,F,Thi,Thi
VN,1,,,0.0036,2024,N,59,N-VN-1-F-59,F,Khanh,Khanh
VN,1,,,0.0035,2024,N,60,N-VN-1-F-60,F,Kỳ,Kỳ
VN,1,,,0.0035,2024,N,61,N-VN-1-F-61,F,Nga,Nga
VN,1,,,0.0033,2024,N,62,N-VN-1-F-62,F,Tường,Tường
VN,1,,,0.0031,2024,N,63,N-VN-1-F-63,F,Thúy,Thúy
VN,1,,,0.0031,2024,N,64,N-VN-1-F-64,F,Mỹ,Mỹ
VN,1,,,0.0031,2024,N,65,N-VN-1-F-65,F,Hoa,Hoa
VN,1,,,0.0031,2024,N,66,N-VN-1-F-66,F,Tuyết,Tuyết
VN,1,,,0.003,2024,N,67,N-VN-1-F-67,F,Lâm,Lâm
VN,1,,,0.003,2024,N,68,N-VN-1-F-68,F,Thủy,Thủy
VN,1,,,0.0029,2024,N,69,N-VN-1-F-69,F,Đan,Đan
VN,1,,,0.0029,2024,N,70,N-VN-1-F-70,F,Hạnh,Hạnh
VN,1,,,0.0029,2024,N,71,N-VN-1-F-71,F,Xuân,Xuân
VN,1,,,0.0028,2024,N,72,N-VN-1-F-72,F,Oanh,Oanh
VN,1,,,0.0027,2024,N,73,N-VN-1-F-73,F,Mẫn,Mẫn
VN,1,,,0.0026,2024,N,74,N-VN-1-F-74,F,Khuê,Khuê
VN,1,,,0.0026,2024,N,75,N-VN-1-F-75,F,Diệp,Diệp
VN,1,,,0.0025,2024,N,76,N-VN-1-F-76,F,Thương,Thương
VN,1,,,0.0025,2024,N,77,N-VN-1-F-77,F,Nhiên,Nhiên
VN,1,,,0.0025,2024,N,78,N-VN-1-F-78,F,Băng,Băng
VN,1,,,0.0022,2024,N,79,N-VN-1-F-79,F,Hồng,Hồng
VN,1,,,0.0021,2024,N,80,N-VN-1-F-80,F,Bình,Bình
VN,1,,,0.002,2024,N,81,N-VN-1-F-81,F,Loan,Loan
VN,1,,,0.002,2024,N,82,N-VN-1-F-82,F,Thơ,Thơ
VN,1,,,0.0019,2024,N,83,N-VN-1-F-83,F,Phượng,Phượng
VN,1,,,0.0019,2024,N,84,N-VN-1-F-84,F,Mi,Mi
VN,1,,,0.0018,2024,N,85,N-VN-1-F-85,F,Nhã,Nhã
VN,1,,,0.0017,2024,N,86,N-VN-1-F-86,F,Nguyệt,Nguyệt
VN,1,,,0.0016,2024,N,87,N-VN-1-F-87,F,Bích,Bích
VN,1,,,0.0016,2024,N,88,N-VN-1-F-88,F,Đào,Đào
VN,1,,,0.0015,2024,N,89,N-VN-1-F-89,F,Diễm,Diễm
VN,1,,,0.0015,2024,N,90,N-VN-1-F-90,F,Kiều,Kiều
VN,1,,,0.0014,2024,N,91,N-VN-1-F-91,F,Hiếu,Hiếu
VN,1,,,0.0013,2024,N,92,N-VN-1-F-92,F,Di,Di
VN,1,,,0.0013,2024,N,93,N-VN-1-F-93,F,Liên,Liên
VN,1,,,0.0013,2024,N,94,N-VN-1-F-94,F,Trà,Trà
VN,1,,,0.0013,2024,N,95,N-VN-1-F-95,F,Tuệ,Tuệ
VN,1,,,0.0013,2024,N,96,N-VN-1-F-96,F,Thắm,Thắm
VN,1,,,0.0012,2024,N,97,N-VN-1-F-97,F,Diệu,Diệu
VN,1,,,0.0012,2024,N,98,N-VN-1-F-98,F,Quân,Quân
VN,1,,,0.0012,2024,N,99,N-VN-1-F-99,F,Nhàn,Nhàn
VN,1,,,0.0012,2024,N,100,N-VN-1-F-100,F,Doanh,Doanh
